video,width,height,question,answer,qid
347,480,360,who target practicing with a machine gun,girl,8949
347,480,360,what is a girl shooting at a firing range,gun,8950
347,480,360,who shot a rifle at targets,girl,8951
347,480,360,what is a woman shooting at targets,assault,8952
347,480,360,who fires an assault rifle,girl,8953
347,480,360,who is shooting an automatic rifle,woman,8954
347,480,360,who is firing an automatic weapon,girl,8955
347,480,360,what did a girl shoot at targets,rifle,8956
347,480,360,what rounds with a gun,woman,8957
347,480,360,who is shooting a machine gun,woman,8958
347,480,360,what a woman firing rounds with,gun,8959
347,480,360,who is shooting a gun,girl,8960
347,480,360,what does a girl fire,assault,8961
347,480,360,what is a woman shooting,rifle,8962
347,480,360,what is the woman shooting,machine,8963
347,480,360,what is a girl shooting,gun,8964
347,480,360,what is a girl doing,fire,8965
347,480,360,what is a girl doing,shoot,8966
347,480,360,what is a woman doing,fire,8967
347,480,360,what is a girl target doing,practice,8968
347,480,360,what is a woman doing,hold,8969
347,480,360,what is the woman doing,shoot,8970
348,1280,720,who severs the toe of an empty leather boot using a sword,man,8971
348,1280,720,who cuts the toe off a brown boot with a sword,man,8972
348,1280,720,who sliced through the toe of a boot with a big sword,man,8973
348,1280,720,who cut through the boot with a large sword,man,8974
348,1280,720,who used a sword to slice a boot,man,8975
348,1280,720,who is cutting through a cowboy boot with a knife,man,8976
348,1280,720,who cuts of the toe end of a boot with a machete,man,8977
348,1280,720,who is cutting a cowboy boot with a sword,man,8978
348,1280,720,who cuts a boot with a huge knife,man,8979
348,1280,720,who is cutting a boot in half with a sword,man,8980
348,1280,720,who is cutting a boot with a sword,man,8981
348,1280,720,who is cutting a shoe with a sword,man,8982
348,1280,720,who slices a boot with a sword,man,8983
348,1280,720,what does a man cut off a brown boot with a sword,toe,8984
348,1280,720,what did the man cut through with a large sword,boot,8985
348,1280,720,what did the man use to slice a boot,sword,8986
348,1280,720,what is a man cutting through a cowboy boot with,knife,8987
348,1280,720,what is a man cutting a cowboy boot with,sword,8988
348,1280,720,what does a man cut of the toe end of a boot with,machete,8989
348,1280,720,what is a man cutting a boot in with a sword,half,8990
348,1280,720,what is a man cutting a boot in half with,sword,8991
348,1280,720,what is a man cutting in half with a sword,boot,8992
348,1280,720,what does a man cut with a huge knife,boot,8993
348,1280,720,what is a man cutting a boot with,sword,8994
348,1280,720,what is a man cutting a shoe with,sword,8995
348,1280,720,what is a man cutting with a sword,shoe,8996
348,1280,720,who cuts a boot with a sword,someone,8997
348,1280,720,what does someone cut a boot with,sword,8998
348,1280,720,what does someone cut with a sword,boot,8999
348,1280,720,who is cutting a shoe,man,9000
348,1280,720,what is a man cutting,shoe,9001
348,1280,720,what is a man severs the toe of an empty leather boot doing,use,9002
348,1280,720,what is a man doing,cut,9003
349,1280,720,who uses a sword to severe a large suspended side of meat,man,9004
349,1280,720,who cuts what appears to be something upholstered in half with a sword,man,9005
349,1280,720,who sliced through the hanging hunk of meat with a large sword,man,9006
349,1280,720,who sliced the hanging slab of meat in half,man,9007
349,1280,720,who is cutting a hanging slab of meat with a knife,man,9008
349,1280,720,who is cutting a large piece of beef with a sword,man,9009
349,1280,720,who is using a sword to slice the slab of meat,man,9010
349,1280,720,who cuts a huge chunk of meat with a knife,man,9011
349,1280,720,who wackes a slab of meat in half with a machete,man,9012
349,1280,720,what does a man use to severe a large suspended side of meat,sword,9013
349,1280,720,who is cutting a bag by a sword,man,9014
349,1280,720,what is a man cutting a hanging slab of meat with,knife,9015
349,1280,720,what is a man cutting a hanging slab of with a knife,meat,9016
349,1280,720,what is a man cutting a large piece of with a sword,beef,9017
349,1280,720,what did the man slice the hanging slab of meat in,half,9018
349,1280,720,who is slicing meat with a sword,person,9019
349,1280,720,what is a man cutting a large piece of beef with,sword,9020
349,1280,720,what did the man slice the hanging slab of in half,meat,9021
349,1280,720,who is cutting meat by a sword,man,9022
349,1280,720,what does a man cut a huge chunk of meat with,knife,9023
349,1280,720,what does a man cut a huge chunk of with a knife,meat,9024
349,1280,720,who is cutting meat with a sword,man,9025
349,1280,720,what does a man wackes a slab of in half with a machete,meat,9026
349,1280,720,what is a person slicing with a sword,meat,9027
349,1280,720,what is a man cutting with a sword,meat,9028
349,1280,720,what is a man cutting by a sword,bag,9029
349,1280,720,what is a man cutting a bag by,sword,9030
349,1280,720,what is a person slicing meat with,sword,9031
349,1280,720,who slices meat with a sword,man,9032
349,1280,720,what is a man cutting meat by,sword,9033
349,1280,720,what is a man cutting meat with,sword,9034
349,1280,720,what does a man slice with a sword,meat,9035
349,1280,720,what is someone slicing meat with,sword,9036
349,1280,720,what is someone slicing with a sword,meat,9037
349,1280,720,what does a man slice meat with,sword,9038
349,1280,720,what is a person doing,slouse,9039
349,1280,720,what is a man doing,cut,9040
349,1280,720,what is someone doing,slouse,9041
349,1280,720,what is the man sliced the doing,hang,9042
349,1280,720,what is the man doing,use,9043
349,1280,720,what is the man sliced through the doing,hang,9044
350,1280,720,who sliced through a plastic trashcan full of liquid,man,9045
350,1280,720,who slices a plastic wastebasket containing yellow liquid in half with a sword,man,9046
350,1280,720,who sliced through a plastic trashcan with a sword,man,9047
350,1280,720,who slices a plastic bucket with a sword,man,9048
350,1280,720,who sliced a garbage can with a sword,man,9049
350,1280,720,who used a sword to slice a trash can,man,9050
350,1280,720,who slices a garbage can with a sword,man,9051
350,1280,720,who is slicing a plastic container with a sword,man,9052
350,1280,720,who is cutting a trashcan of water in half with a sword,man,9053
350,1280,720,what did the man slice through a plastic trashcan with,sword,9054
350,1280,720,what did the man use a sword to slice can,trash,9055
350,1280,720,what did the man use to slice a trash can,sword,9056
350,1280,720,what does a man with a sword slice can,garbage,9057
350,1280,720,what did a man slice a garbage can with,sword,9058
350,1280,720,what did a man slice can with a sword,garbage,9059
350,1280,720,what does a man slice a garbage can with,sword,9060
350,1280,720,what does a man slice can with a sword,garbage,9061
350,1280,720,what is a man slicing a plastic container with,sword,9062
350,1280,720,what is a man cutting a trashcan of in half with a sword,water,9063
350,1280,720,what is a man cutting a trashcan of water in half with,sword,9064
350,1280,720,what is a man cutting a trashcan of water in with a sword,half,9065
350,1280,720,what is a man slicing with a sword,container,9066
350,1280,720,who cutsa trashcan with a sword,man,9067
350,1280,720,what a trash can in with a knife,half,9068
350,1280,720,what can in half with a knife,trash,9069
350,1280,720,what a trash can in half with,knife,9070
350,1280,720,what did the man use a sword to slice,trash,9071
350,1280,720,what does a man with a sword slice,garbage,9072
350,1280,720,what does a man cutsa trashcan with,sword,9073
350,1280,720,who is demonstrating a sword,man,9074
350,1280,720,what is a man demonstrating,sword,9075
350,1280,720,what is shown,sword,9076
350,1280,720,what is a man slices a plastic wastebasket doing,contain,9077
350,1280,720,what is a man doing,demonstrate,9078
350,1280,720,what is a man doing,cut,9079
350,1280,720,what is a man doing,slouse,9080
351,1280,720,who slced through a thick rope with a sword,man,9081
351,1280,720,who chopped through the hanging rope with a large sword,man,9082
351,1280,720,who cuts a thick rope with a sword,man,9083
351,1280,720,who is cutting a rope with a sword,man,9084
351,1280,720,who used a sword to cut the thick rope,man,9085
351,1280,720,who sliced a robe with a sword,man,9086
351,1280,720,who uses a huge knife to cut some rope,man,9087
351,1280,720,what did the man slced through a thick rope with,sword,9088
351,1280,720,who cuts a rope with a sword,man,9089
351,1280,720,what did a man slice a robe with,sword,9090
351,1280,720,what does a man with a sword slice,rope,9091
351,1280,720,what did a man slice with a sword,robe,9092
351,1280,720,what does a man cut a thick rope with,sword,9093
351,1280,720,what did the man use to cut the thick rope,sword,9094
351,1280,720,what does a man cut a rope with,sword,9095
351,1280,720,what is a man cutting a rope with,sword,9096
351,1280,720,what does a man cut with a sword,rope,9097
351,1280,720,what is a man cutting with a sword,rope,9098
351,1280,720,what did the man use a sword to cut,thick,9099
351,1280,720,who slices rope with a sword,man,9100
351,1280,720,what does a man use a huge knife to cut,rope,9101
351,1280,720,what does a man use to cut some rope,knife,9102
351,1280,720,what does a man slice with a sword,rope,9103
351,1280,720,what does a man slice rope with,sword,9104
351,1280,720,who is demonstrating a sword,man,9105
351,1280,720,what is a man demonstrating,sword,9106
351,1280,720,what is a man doing,cut,9107
351,1280,720,what is a man doing,demonstrate,9108
351,1280,720,what is the man chopped through the doing,hang,9109
352,320,240,what is a small girl spraying water on the potted plants in using a garden water sprayer,garden,9110
352,320,240,who is spraying water on to small plants,girl,9111
352,320,240,who waters plants with a water gun,toddler,9112
352,320,240,what is a young girl spraying on to small plants,water,9113
352,320,240,who is spraying the plants with water,girl,9114
352,320,240,what is the girl spraying the plants with,water,9115
352,320,240,who is spraying water on plants,girl,9116
352,320,240,who is spraying flowers,girl,9117
352,320,240,who is watering some plants,toddler,9118
352,320,240,who is watering plants,girl,9119
352,320,240,what is a girl spraying on plants,water,9120
352,320,240,who is watering the plants,child,9121
352,320,240,who is watering the plant,girl,9122
352,320,240,what is a small girl watering,plant,9123
352,320,240,what is a child doing,water,9124
352,320,240,what is a girl doing,spray,9125
352,320,240,what is a girl toddler doing,water,9126
352,320,240,what is a little girl doing,water,9127
352,320,240,what is a small girl doing,spray,9128
352,320,240,what is a young girl doing,spray,9129
352,320,240,what is the girl doing,spray,9130
352,320,240,what is the little girl doing,water,9131
353,492,360,who is climbing the side of a rock wall,person,9132
353,492,360,who climber scales up a vertical cliff,rock,9133
353,492,360,who is climbing a sheer stone bluff,man,9134
353,492,360,who climbs a cliff without gear,man,9135
353,492,360,who is quickly climbing up a steep cliff,woman,9136
353,492,360,who climbs a rockface,woman,9137
353,492,360,what does a man climb a cliff without,gear,9138
353,492,360,what do a rock climber scales up,cliff,9139
353,492,360,who climbs a rocky mountain,woman,9140
353,492,360,who climbed up the rock wall,lady,9141
353,492,360,what does a man climb without gear,cliff,9142
353,492,360,who is scaling a mountain side,woman,9143
353,492,360,who climbs a mountain,person,9144
353,492,360,who climed the mountain quickly,lady,9145
353,492,360,who is climbing a cliff,woman,9146
353,492,360,who quickly climbs a steep cliff,person,9147
353,492,360,who is climbing a rock face,woman,9148
353,492,360,who is climbing a rock wall,someone,9149
353,492,360,who is climbing a hill,woman,9150
353,492,360,who is climbing a rock,man,9151
353,492,360,what is a woman quickly climbing up,cliff,9152
353,492,360,who does a woman climb,rockface,9153
353,492,360,what did the lady climb up,rock,9154
353,492,360,what did the lady climed quickly,mountain,9155
353,492,360,what is someone climbing,rock,9156
353,492,360,what does a woman climb,mountain,9157
353,492,360,what does a person climb,mountain,9158
353,492,360,what is a woman scaling,mountain,9159
353,492,360,what is a woman climbing,cliff,9160
353,492,360,what is a girl climbing,rock,9161
353,492,360,what does a person quickly climb,cliff,9162
353,492,360,what is a woman is quickly doing,climb,9163
353,492,360,what is a man doing,climb,9164
353,492,360,what is a woman doing,climb,9165
353,492,360,what is someone doing,climb,9166
353,492,360,what is a person doing,climb,9167
353,492,360,what is a girl doing,climb,9168
353,492,360,what is a woman doing,scale,9169
353,492,360,what is the man doing,climb,9170
354,640,360,what dives from a good height back into the water beneath,dolphin,9171
354,640,360,what jumped high out of the water,dolphin,9172
354,640,360,what jumped out and back in the water,dolphin,9173
354,640,360,what jumped up out of the water,dolphin,9174
354,640,360,what did the dolphin jump out and back in,water,9175
354,640,360,what is jumping out of the water,dolphin,9176
354,640,360,what is a dolphin jumping out of,water,9177
354,640,360,what jumps out of water,dolphin,9178
354,640,360,what plunges into the water,dolphin,9179
354,640,360,what jumps out of the water,dolphin,9180
354,640,360,what leaps from the water,dolphin,9181
354,640,360,what is diving into a water,dolphin,9182
354,640,360,what is jumping out from water,dolphin,9183
354,640,360,what leaps out of the water,dolphin,9184
354,640,360,what does a dolphin plunge into,water,9185
354,640,360,what is jumping out of water,dolphin,9186
354,640,360,what is jumping into the air,dolphin,9187
354,640,360,what does a dolphin leap from,water,9188
354,640,360,what is a dolphin diving into,water,9189
354,640,360,what is a dolphin jumping into,air,9190
354,640,360,what does a dolphin leap out of,water,9191
354,640,360,what is a dolphin jumping out from,water,9192
354,640,360,what is a big diving into,ocean,9193
354,640,360,what is a big doing,dive,9194
354,640,360,what is a dolphin doing,dive,9195
354,640,360,what is a dolphin doing,jump,9196
355,640,480,who is galloping a horse around an inside arena,woman,9197
355,640,480,who is riding a horse in an enlosed covered area,woman,9198
355,640,480,who is riding a horse in a barn,lady,9199
355,640,480,who is riding a horse along the perimeter,person,9200
355,640,480,who rode a horse in the barn,girl,9201
355,640,480,what is a woman galloping around an inside arena,horse,9202
355,640,480,what is a woman riding in an enlosed covered area,horse,9203
355,640,480,what is a person riding along the perimeter,horse,9204
355,640,480,what is a person riding a horse along,perimeter,9205
355,640,480,what did the horse and rider trot around,barn,9206
355,640,480,who gallops on a horse,woman,9207
355,640,480,what is a person keeping at a trot,horse,9208
355,640,480,who is riding on a horse,woman,9209
355,640,480,who is riding a horse,girl,9210
355,640,480,what does a woman gallop on,horse,9211
355,640,480,what is a woman riding on,horse,9212
355,640,480,what is a woman riding,horse,9213
355,640,480,what is a girl riding,horse,9214
355,640,480,what is the woman riding,horse,9215
355,640,480,what is a woman doing,gallop,9216
356,640,480,who is riding a horse in the ice,woman,9217
356,640,480,who is riding a horse in the snow,girl,9218
356,640,480,who rides a horse in the snow,person,9219
356,640,480,who rides a horse through the snow,girl,9220
356,640,480,who is riding a horse on snow,woman,9221
356,640,480,what is a girl riding a horse in,snow,9222
356,640,480,what is a woman riding a horse in,ice,9223
356,640,480,what is the woman riding a horse in,snow,9224
356,640,480,what is a woman riding in the snow,horse,9225
356,640,480,what is a girl riding in the snow,horse,9226
356,640,480,what is the woman riding in the snow,horse,9227
356,640,480,what a girl rides a horse through,snow,9228
356,640,480,what is a woman riding in the ice,horse,9229
356,640,480,what a girl rides through the snow,horse,9230
356,640,480,what did the horse and rider ride in,snow,9231
356,640,480,what is a woman riding on snow,horse,9232
356,640,480,what did the girl ride in the snow,horse,9233
356,640,480,who is riding on a horse,woman,9234
356,640,480,who is riding a horse,girl,9235
356,640,480,what is a woman riding on,horse,9236
356,640,480,what is a girl riding,horse,9237
357,534,360,who is cutting thick strips of a rolled up stack of thai cabbage leaves using a knife,woman,9238
357,534,360,who is cutting cabbage leaves at particular distance,woman,9239
357,534,360,who is cutting leaves on a cutting board,woman,9240
357,534,360,who is chopping cabbage with a knife,woman,9241
357,534,360,what is a woman cutting cabbage leaves at,distance,9242
357,534,360,what is a woman chopping with a knife,cabbage,9243
357,534,360,what is a woman cutting at particular distance,cabbage,9244
357,534,360,what is a woman chopping cabbage with,knife,9245
357,534,360,who chopped up lettuce,lady,9246
357,534,360,who cuts a leafy vegetable,woman,9247
357,534,360,who is slicing cabbage,woman,9248
357,534,360,who is slicing a cabbage,woman,9249
357,534,360,who is cutting cabbage,woman,9250
357,534,360,who is cutting lettuce,woman,9251
357,534,360,who is slicing some leaves,woman,9252
357,534,360,who is cutting spinach,person,9253
357,534,360,who is cutting up lettuce,someone,9254
357,534,360,what did the lady chop up,lettuce,9255
357,534,360,what is a woman slicing,cabbage,9256
357,534,360,what is someone cutting up,lettuce,9257
357,534,360,what is a woman cutting,cabbage,9258
357,534,360,what is the woman cutting,lettuce,9259
357,534,360,what does a woman cut,vegetable,9260
357,534,360,what is a person cutting,spinach,9261
357,534,360,what is being chopped,cabbage,9262
357,534,360,what is a woman doing,slouse,9263
357,534,360,what is a person doing,cut,9264
357,534,360,what is a woman doing,chop,9265
357,534,360,what is someone doing,cut,9266
357,534,360,what is the woman doing,cut,9267
358,1280,720,what is running around the yard to get dry,dog,9268
358,1280,720,what is sprinting through a yard,wet,9269
358,1280,720,what is a dog running around to get dry,yard,9270
358,1280,720,what is a wet dog sprinting through,yard,9271
358,1280,720,what is running around in a yard,dog,9272
358,1280,720,where is a dog running,lawn,9273
358,1280,720,what races back and forth in a yard,dog,9274
358,1280,720,what ran around the yard,dog,9275
358,1280,720,what is a dog running around in,yard,9276
358,1280,720,what ran in the yard,dog,9277
358,1280,720,what is racing around the yard,dog,9278
358,1280,720,what is running around a yard,dog,9279
358,1280,720,what is running around the yard,dog,9280
358,1280,720,what is running through the yard,dog,9281
358,1280,720,what runs around in a backyard,dog,9282
358,1280,720,what did the black dog run around,yard,9283
358,1280,720,what runs in the back yard,dog,9284
358,1280,720,what is running in lawn,dog,9285
358,1280,720,what a dog races back and forth in,yard,9286
358,1280,720,what is running in a yard,dog,9287
358,1280,720,what is running on the ground,dog,9288
358,1280,720,what is a dog racing around,yard,9289
358,1280,720,what did the dog run in,yard,9290
358,1280,720,what is a dog running around,yard,9291
358,1280,720,what is the dog running through,yard,9292
358,1280,720,what is a dog running on,ground,9293
358,1280,720,what does a dog run around in,backyard,9294
358,1280,720,what is a dog running in,yard,9295
358,1280,720,what is a dog doing,race,9296
358,1280,720,what is a wet dog doing,sprint,9297
359,320,240,what crashes into a car that pulls into the path of the motorcycle,motorcycle,9298
359,320,240,what rams into a man riding a motorbike on the road,car,9299
359,320,240,who did a car hit in the intersection,motorcyclist,9300
359,320,240,what hit a motorcyclist in the intersection,car,9301
359,320,240,what did a car hit a motorcyclist in,intersection,9302
359,320,240,what is someone on a motorcycle hit by,car,9303
359,320,240,what does a motorcyclist get thrown off by,car,9304
359,320,240,who gets thrown off by a car,motorcyclist,9305
359,320,240,who is hit by a car,motorcyclist,9306
359,320,240,what rams into motorcycle rider,cop,9307
359,320,240,what crashes into a motorcyclist,car,9308
359,320,240,what is a motorcyclist hit by,car,9309
359,320,240,what hit the motorcyclist,car,9310
359,320,240,what crashes into a motorcycle,car,9311
359,320,240,who does a cop car ram into,motorcycle,9312
359,320,240,who is struck by a car,motorcyclist,9313
359,320,240,what is crashing into a motorcycle,car,9314
359,320,240,what is crashing into a car,motorcycle,9315
359,320,240,what hit the motorcycle,car,9316
359,320,240,who does a car crash into,motorcyclist,9317
359,320,240,what is a motorcyclist struck by,car,9318
359,320,240,what is hit by a car,motorcycle,9319
359,320,240,what is a motorcycle crashing into,car,9320
359,320,240,who did the car hit,motorcyclist,9321
359,320,240,what does a car crash into,motorcycle,9322
359,320,240,what is a car crashing into,motorcycle,9323
359,320,240,what is a motorcycle hit by,car,9324
359,320,240,what did the car hit,motorcycle,9325
359,320,240,who gets hit,motorcyclist,9326
359,320,240,what is a car doing,hit,9327
359,320,240,what is a car doing,crash,9328
359,320,240,what is a motorcycle doing,crash,9329
360,1280,720,who looked at the christmas card with the moving picture,man,9330
360,1280,720,who opened the christmas card with the moving picture,man,9331
360,1280,720,who is holding a greeting card that has a smartphone attached to the front,person,9332
360,1280,720,who is displaying an iphone in a christmas card,man,9333
360,1280,720,who is showing off a christmas card with iphone,man,9334
360,1280,720,who is talking about a christmas card that has a moving ornament on a tree when the man manipulates the card,man,9335
360,1280,720,who uses an iphone as a digital gretting card cover,man,9336
360,1280,720,who put an iphone as a christmas card,person,9337
360,1280,720,who attaches an ipod to a christmas card,someone,9338
360,1280,720,who is rocking an animated christmas card,man,9339
360,1280,720,what is a man displaying in a christmas card,iphone,9340
360,1280,720,what is a man showing off a christmas card with,iphone,9341
360,1280,720,what did the man open with the moving picture,christma,9342
360,1280,720,what is a man showing off with iphone,christma,9343
360,1280,720,who did the person put as a christmas card,iphone,9344
360,1280,720,what does a man use as a digital gretting card cover,iphone,9345
360,1280,720,what does someone attach to a christmas card,ipod,9346
360,1280,720,who is rocking a christmas card back and forth,person,9347
360,1280,720,who is displaying a christmas card,man,9348
360,1280,720,who is holding a christmas card,man,9349
360,1280,720,who is showing a christmas card,man,9350
360,1280,720,who is demonstrating a greeting card,man,9351
360,1280,720,who is showing a christmas card,man,9352
360,1280,720,who is displaying a card,person,9353
360,1280,720,what is a person rocking back and forth,christma,9354
360,1280,720,what is a man displaying,christma,9355
360,1280,720,what is a man holding,christma,9356
360,1280,720,what is a man showing,christma,9357
360,1280,720,what is a person displaying,card,9358
360,1280,720,what is a man demonstrating,greeting,9359
360,1280,720,who is showing,man,9360
360,1280,720,what is a young man doing,show,9361
360,1280,720,what is a person doing,rock,9362
360,1280,720,what is a man doing,display,9363
360,1280,720,what is a man doing,hold,9364
360,1280,720,what is the man looked at the christmas card with the doing,move,9365
360,1280,720,what is a man doing,demonstrate,9366
360,1280,720,what is the man opened the christmas card with the doing,move,9367
361,640,480,what are a group of young people rehearsing,dance,9368
361,640,480,what are a group of people rehearsing,dance,9369
361,640,480,when are several young people dancing,stage,9370
361,640,480,when are several people dancing,stage,9371
361,640,480,when are women dancing,stage,9372
361,640,480,when are people dancing,stage,9373
361,640,480,what did the kids rehearse,act,9374
361,640,480,what did the kids practice together,routine,9375
361,640,480,what is practicing,troupe,9376
361,640,480,what are a group of young people doing,rehearse,9377
361,640,480,what are women doing,dance,9378
361,640,480,what is a dance troupe doing,practice,9379
361,640,480,what are people doing,dance,9380
361,640,480,what are a group of people doing,rehearse,9381
361,640,480,what are several young people doing,dance,9382
361,640,480,what are some people doing,dance,9383
361,640,480,what are several people doing,dance,9384
361,640,480,what are the people doing,dance,9385
362,384,288,who splashes muddy water on his face and clothes,boy,9386
362,384,288,who repeatedly punches a slushy ground,boy,9387
362,384,288,who is splashing around in the mud,boy,9388
362,384,288,what does a young boy splash on his face and clothes,water,9389
362,384,288,what is a little boy splashing around in,mud,9390
362,384,288,who looks sheepishly at a young girl,boy,9391
362,384,288,who slapped the mud on himself,boy,9392
362,384,288,who is splashing mud,boy,9393
362,384,288,who slaps the mud,boy,9394
362,384,288,who is jumping in the mud,boy,9395
362,384,288,what does a small boy repeatedly punch,ground,9396
362,384,288,who is playing in dirt,kid,9397
362,384,288,who is playing in mud,boy,9398
362,384,288,who plays in the mud,boy,9399
362,384,288,who is playing in the mud,boy,9400
362,384,288,who is hitting the mud,boy,9401
362,384,288,who punches mud,boy,9402
362,384,288,what did the boy slap on himself,mud,9403
362,384,288,what is an angry boy splashing,mud,9404
362,384,288,what is a little boy splashing,mud,9405
362,384,288,what is a boy jumping in,mud,9406
362,384,288,what does a boy slap,mud,9407
362,384,288,what does a boy punch,mud,9408
362,384,288,what does a boy play in,mud,9409
362,384,288,what is a kid playing in,dirt,9410
362,384,288,what is the boy playing in,mud,9411
362,384,288,what is a boy playing in,mud,9412
362,384,288,what is a boy hitting,mud,9413
362,384,288,who then stands up,boy,9414
362,384,288,who gets up,boy,9415
362,384,288,what is a boy doing,jump,9416
362,384,288,what is a little boy doing,splash,9417
362,384,288,what is a boy doing,play,9418
362,384,288,what is an angry boy doing,splash,9419
362,384,288,what is a kid doing,play,9420
362,384,288,what is a boy doing,hit,9421
362,384,288,what is the boy doing,play,9422
363,640,480,what does a man in a hat sing,song,9423
363,640,480,who spits something from his mouth,man,9424
363,640,480,who spits tobacco juice,man,9425
363,640,480,where does a man spit,side,9426
363,640,480,who close up with crooked teeth speaks,man,9427
363,640,480,who spit out tobacco,man,9428
363,640,480,who spits to the side,man,9429
363,640,480,who spit out his tobacco,man,9430
363,640,480,what does a man spit to,side,9431
363,640,480,what did a man spit out,tobacco,9432
363,640,480,who is spitting,man,9433
363,640,480,what did the man spit out,tobacco,9434
363,640,480,who spit,man,9435
363,640,480,who spits,man,9436
363,640,480,who speaks,man,9437
363,640,480,who is singing,man,9438
363,640,480,who is talking,man,9439
363,640,480,what is a man has his face close to the camera and he s doing,speak,9440
363,640,480,what is a man doing,spit,9441
363,640,480,what is a man doing,talk,9442
364,480,360,who takes a bite off a dill pickle,baby,9443
364,480,360,who took a bite of pickle,baby,9444
364,480,360,what does a baby take off a dill pickle,bite,9445
364,480,360,what did the baby take a bite of,pickle,9446
364,480,360,who is eating a pickle,baby,9447
364,480,360,who is making a funny face,baby,9448
364,480,360,who is eating a sour fruit,baby,9449
364,480,360,who is eating fruit,baby,9450
364,480,360,who is eating something,baby,9451
364,480,360,who is disgusted by his food,baby,9452
364,480,360,what is a baby eating,pickle,9453
364,480,360,what did the baby wrinkle up,face,9454
364,480,360,what is a baby making,face,9455
364,480,360,what is the baby eating,fruit,9456
364,480,360,what is a baby disgusted by,food,9457
364,480,360,who is eating,baby,9458
364,480,360,what is a baby doing,eat,9459
364,480,360,what is the baby doing,eat,9460
365,640,480,how many men are fighting with each other doing kick boxing moves,two,9461
365,640,480,how many men fight each other using martial arts moves,two,9462
365,640,480,how many men are fighting in karate style,two,9463
365,640,480,what are two men fighting with each other doing boxing moves,kick,9464
365,640,480,how many men were kick boxing,two,9465
365,640,480,how many peoples are fighting each other,two,9466
365,640,480,how many men kick boxed,two,9467
365,640,480,how many black men are kick boxing,two,9468
365,640,480,how many men fight,two,9469
365,640,480,what are two men fighting in,karate,9470
365,640,480,what were the two men,boxing,9471
365,640,480,what are tow men doing,fight,9472
365,640,480,what is two boys kungfu doing,spar,9473
365,640,480,what are two men doing,fight,9474
365,640,480,what is two men fight each other doing,use,9475
365,640,480,what are two peoples doing,fight,9476
366,640,480,who does a little dance for the camera,guy,9477
366,640,480,who is dancing by moving his head from shoulder to shoulder,man,9478
366,640,480,who did some dance moves with his shoulders,boy,9479
366,640,480,who is rocking his shoulders side to side,boy,9480
366,640,480,who is moving his shoulders from side to side,boy,9481
366,640,480,who shrugs his shoulders as he moves his head and torso gently in a rhythmic motion,man,9482
366,640,480,what is a boy moving his shoulders from to side,side,9483
366,640,480,what did the boy do with his shoulders,dance,9484
366,640,480,who moves his head and torso gently in a rhythmic motion,man,9485
366,640,480,who danced for the camera,boy,9486
366,640,480,what is a teen aged boy doing,dance,9487
366,640,480,who is making some dance steps,boy,9488
366,640,480,who is shrugging his shoulders,boy,9489
366,640,480,what did the boy dance for,camera,9490
366,640,480,what is a boy making,dance,9491
366,640,480,who is dancing,boy,9492
366,640,480,what is a boy doing,move,9493
366,640,480,what is a boy doing,dance,9494
366,640,480,what is a boy doing,rock,9495
366,640,480,what is a young man doing,dance,9496
366,640,480,what is the boy doing,shrug,9497
367,640,480,who hits a green snake on grass with a nanchaku,man,9498
367,640,480,who is using nun chucks around a snake,man,9499
367,640,480,who whacks the ground with some nunchucks,man,9500
367,640,480,who does a man hit a green snake on grass with,nanchaku,9501
367,640,480,who swings a weapon at a snake,man,9502
367,640,480,what is a man using nun chucks around,snake,9503
367,640,480,who swung his numchuks down a path,man,9504
367,640,480,what is a man using around a snake,nun,9505
367,640,480,what did the man swing his numchuks down,path,9506
367,640,480,who swung weapon sticks,boy,9507
367,640,480,who did the man swing down a path,numchuk,9508
367,640,480,who spins nunchucks around,man,9509
367,640,480,who is flailing nunchucks,man,9510
367,640,480,who plays with nunchucks,man,9511
367,640,480,who is swinging a nunchuk,man,9512
367,640,480,who is playing with nunchucks,kid,9513
367,640,480,who is a young asian man,nunchuck,9514
367,640,480,who is swinging nunchucks,man,9515
367,640,480,who is playing with nanchucks,man,9516
367,640,480,what did the boy swing sticks,weapon,9517
367,640,480,what numbchuks in the air,person,9518
367,640,480,what does a person slings numbchuks in,air,9519
367,640,480,who is doing some fights,man,9520
367,640,480,who is a young man swinging,nunchuk,9521
367,640,480,what is in the grass,snake,9522
367,640,480,what is a snake in,gras,9523
367,640,480,what did the boy swing,weapon,9524
367,640,480,who flees away,man,9525
367,640,480,who is running,man,9526
367,640,480,what is a kid doing,play,9527
367,640,480,what is a man doing,flail,9528
367,640,480,what is a man doing,use,9529
367,640,480,what is a young asian man doing,spin,9530
367,640,480,what is the man doing,play,9531
368,1280,720,who flipped over the picnic table where a boy sat,man,9532
368,1280,720,who flipped over the picnic table that the boy was sitting at,man,9533
368,1280,720,who does a diving flip over a picnic table,kid,9534
368,1280,720,who is doing a flip over a park bench,guy,9535
368,1280,720,who watched a man jumped the table,boy,9536
368,1280,720,who did the boy watch jumped the table,man,9537
368,1280,720,what does a kid do flip over a picnic table,diving,9538
368,1280,720,what did the boy watch a man jumped,table,9539
368,1280,720,who does a flip over a table,man,9540
368,1280,720,what is a guy doing over a park bench,flip,9541
368,1280,720,who is jumping over a picnic table,man,9542
